order_id,date,time,datetime_timestamp,order_details_id,pizza_id,pizza_type_id,name,category,ingredients,quantity,size,price,bill_amount,dbt_DateCreated,dbt_TimeCreated
3790,2024-10-14,10:43:32.310896,2024-10-14 06:43:32.310896,3795,SOUTHW_CKN_L,SOUTHW_CKN,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",1,L,20,20,2025-04-27,23:30:35.605582
2816,2024-08-22,13:53:40.562016,2024-08-22 09:53:40.562016,2821,SOUTHW_CKN_L,SOUTHW_CKN,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",1,L,20,20,2025-04-27,23:30:35.605582
3157,2024-09-05,09:13:54.730042,2024-09-05 05:13:54.730042,3162,SOUTHW_CKN_L,SOUTHW_CKN,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",1,L,20,20,2025-04-27,23:30:35.605582
4009,2024-11-25,12:00:44.006402,2024-11-25 07:00:44.006402,4014,SOUTHW_CKN_L,SOUTHW_CKN,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",1,L,20,20,2025-04-27,23:30:35.605582
2745,2024-08-21,08:04:59.676485,2024-08-21 04:04:59.676485,2750,SOUTHW_CKN_M,SOUTHW_CKN,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",1,M,16,16,2025-04-27,23:30:35.605582
3464,2024-09-05,09:12:02.641297,2024-09-05 05:12:02.641297,3469,SOUTHW_CKN_M,SOUTHW_CKN,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",1,M,16,16,2025-04-27,23:30:35.605582
903,2024-06-06,08:12:54.261460,2024-06-06 04:12:54.261460,908,SOUTHW_CKN_M,SOUTHW_CKN,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",1,M,16,16,2025-04-27,23:30:35.605582
2496,2024-08-02,10:35:20.700552,2024-08-02 06:35:20.700552,2501,SOUTHW_CKN_M,SOUTHW_CKN,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",1,M,16,16,2025-04-27,23:30:35.605582
3649,2024-09-19,14:02:05.862402,2024-09-19 10:02:05.862402,3654,SOUTHW_CKN_M,SOUTHW_CKN,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",1,M,16,16,2025-04-27,23:30:35.605582
1790,2024-06-20,15:51:40.261893,2024-06-20 11:51:40.261893,1795,SOUTHW_CKN_M,SOUTHW_CKN,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",1,M,16,16,2025-04-27,23:30:35.605582
2524,2024-08-03,11:40:36.606934,2024-08-03 07:40:36.606934,2529,SOUTHW_CKN_M,SOUTHW_CKN,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",1,M,16,16,2025-04-27,23:30:35.605582
1091,2024-06-08,14:53:54.759788,2024-06-08 10:53:54.759788,1096,SOUTHW_CKN_M,SOUTHW_CKN,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",1,M,16,16,2025-04-27,23:30:35.605582
1783,2024-06-20,13:56:59.103986,2024-06-20 09:56:59.103986,1788,SOUTHW_CKN_M,SOUTHW_CKN,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",1,M,16,16,2025-04-27,23:30:35.605582
1329,2024-06-13,11:12:44.798131,2024-06-13 07:12:44.798131,1334,SOUTHW_CKN_S,SOUTHW_CKN,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",1,S,12,12,2025-04-27,23:30:35.605582
4496,2025-02-19,15:13:24.028318,2025-02-19 10:13:24.028318,4501,SOUTHW_CKN_S,SOUTHW_CKN,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",1,S,12,12,2025-04-27,23:30:35.605582
4497,2025-02-19,14:55:16.031336,2025-02-19 09:55:16.031336,4502,SOUTHW_CKN_S,SOUTHW_CKN,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",1,S,12,12,2025-04-27,23:30:35.605582
895,2024-06-06,08:41:50.227971,2024-06-06 04:41:50.227971,900,SOUTHW_CKN_S,SOUTHW_CKN,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",1,S,12,12,2025-04-27,23:30:35.605582
1832,2024-06-21,08:04:42.487226,2024-06-21 04:04:42.487226,1837,SOUTHW_CKN_S,SOUTHW_CKN,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",1,S,12,12,2025-04-27,23:30:35.605582
4526,2025-02-22,14:10:03.019389,2025-02-22 09:10:03.019389,4531,SOUTHW_CKN_S,SOUTHW_CKN,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",1,S,12,12,2025-04-27,23:30:35.605582
1177,2024-06-10,12:12:30.565210,2024-06-10 08:12:30.565210,1182,SOUTHW_CKN_S,SOUTHW_CKN,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",1,S,12,12,2025-04-27,23:30:35.605582
3216,2024-09-05,14:12:45.310497,2024-09-05 10:12:45.310497,3221,SOUTHW_CKN_S,SOUTHW_CKN,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",1,S,12,12,2025-04-27,23:30:35.605582
474,2024-05-30,12:35:42.107439,2024-05-30 08:35:42.107439,479,SOUTHW_CKN_S,SOUTHW_CKN,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",1,S,12,12,2025-04-27,23:30:35.605582
1387,2024-06-13,14:40:18.968303,2024-06-13 10:40:18.968303,1392,SOUTHW_CKN_S,SOUTHW_CKN,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",1,S,12,12,2025-04-27,23:30:35.605582
4003,2024-11-25,10:25:43.987280,2024-11-25 05:25:43.987280,4008,SOUTHW_CKN_S,SOUTHW_CKN,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",1,S,12,12,2025-04-27,23:30:35.605582
3260,2024-09-05,13:46:12.103371,2024-09-05 09:46:12.103371,3265,SOUTHW_CKN_S,SOUTHW_CKN,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",1,S,12,12,2025-04-27,23:30:35.605582
3788,2024-10-14,10:04:36.305900,2024-10-14 06:04:36.305900,3793,SOUTHW_CKN_S,SOUTHW_CKN,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",1,S,12,12,2025-04-27,23:30:35.605582
4842,2025-04-23,13:37:35.504073,2025-04-23 09:37:35.504073,4847,SOUTHW_CKN_S,SOUTHW_CKN,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",1,S,12,12,2025-04-27,23:30:35.605582
3959,2024-11-22,15:56:22.262632,2024-11-22 10:56:22.262632,3964,SPICY_ITAL_L,SPICY_ITAL,THE SPICY ITALIAN PIZZA,SUPREME,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",1,L,20,20,2025-04-27,23:30:35.605582
4693,2025-04-19,10:04:00.522209,2025-04-19 06:04:00.522209,4698,SPICY_ITAL_L,SPICY_ITAL,THE SPICY ITALIAN PIZZA,SUPREME,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",1,L,20,20,2025-04-27,23:30:35.605582
133,2024-05-26,15:32:17.006292,2024-05-26 11:32:17.006292,138,SPICY_ITAL_L,SPICY_ITAL,THE SPICY ITALIAN PIZZA,SUPREME,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",1,L,20,20,2025-04-27,23:30:35.605582
2117,2024-07-13,14:16:16.071765,2024-07-13 10:16:16.071765,2122,SPICY_ITAL_L,SPICY_ITAL,THE SPICY ITALIAN PIZZA,SUPREME,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",1,L,20,20,2025-04-27,23:30:35.605582
239,2024-05-28,13:04:40.435418,2024-05-28 09:04:40.435418,244,SPICY_ITAL_L,SPICY_ITAL,THE SPICY ITALIAN PIZZA,SUPREME,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",1,L,20,20,2025-04-27,23:30:35.605582
4474,2025-02-08,14:04:58.176511,2025-02-08 09:04:58.176511,4479,SPICY_ITAL_L,SPICY_ITAL,THE SPICY ITALIAN PIZZA,SUPREME,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",1,L,20,20,2025-04-27,23:30:35.605582
3630,2024-09-18,13:00:45.772054,2024-09-18 09:00:45.772054,3635,SPICY_ITAL_L,SPICY_ITAL,THE SPICY ITALIAN PIZZA,SUPREME,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",1,L,20,20,2025-04-27,23:30:35.605582
4696,2025-04-19,12:53:51.874687,2025-04-19 08:53:51.874687,4701,SPICY_ITAL_L,SPICY_ITAL,THE SPICY ITALIAN PIZZA,SUPREME,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",1,L,20,20,2025-04-27,23:30:35.605582
1320,2024-06-13,12:56:00.756521,2024-06-13 08:56:00.756521,1325,SPICY_ITAL_L,SPICY_ITAL,THE SPICY ITALIAN PIZZA,SUPREME,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",1,L,20,20,2025-04-27,23:30:35.605582
2237,2024-07-17,15:15:31.845778,2024-07-17 11:15:31.845778,2242,SPICY_ITAL_L,SPICY_ITAL,THE SPICY ITALIAN PIZZA,SUPREME,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",1,L,20,20,2025-04-27,23:30:35.605582
863,2024-06-06,11:24:56.606430,2024-06-06 07:24:56.606430,868,SPICY_ITAL_L,SPICY_ITAL,THE SPICY ITALIAN PIZZA,SUPREME,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",1,L,20,20,2025-04-27,23:30:35.605582
2827,2024-08-22,12:10:39.612076,2024-08-22 08:10:39.612076,2832,SPICY_ITAL_L,SPICY_ITAL,THE SPICY ITALIAN PIZZA,SUPREME,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",1,L,20,20,2025-04-27,23:30:35.605582
3873,2024-10-26,08:55:00.472698,2024-10-26 04:55:00.472698,3878,SPICY_ITAL_L,SPICY_ITAL,THE SPICY ITALIAN PIZZA,SUPREME,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",1,L,20,20,2025-04-27,23:30:35.605582
1927,2024-06-28,08:32:40.222447,2024-06-28 04:32:40.222447,1932,SPICY_ITAL_M,SPICY_ITAL,THE SPICY ITALIAN PIZZA,SUPREME,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",1,M,16,16,2025-04-27,23:30:35.605582
1938,2024-06-28,11:48:56.263374,2024-06-28 07:48:56.263374,1943,SPICY_ITAL_M,SPICY_ITAL,THE SPICY ITALIAN PIZZA,SUPREME,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",1,M,16,16,2025-04-27,23:30:35.605582
4857,2025-04-23,08:24:32.695798,2025-04-23 04:24:32.695798,4862,SPICY_ITAL_M,SPICY_ITAL,THE SPICY ITALIAN PIZZA,SUPREME,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",1,M,16,16,2025-04-27,23:30:35.605582
3825,2024-10-21,11:00:08.007483,2024-10-21 07:00:08.007483,3830,SPICY_ITAL_M,SPICY_ITAL,THE SPICY ITALIAN PIZZA,SUPREME,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",1,M,16,16,2025-04-27,23:30:35.605582
2972,2024-09-02,09:57:49.999915,2024-09-02 05:57:49.999915,2977,SPICY_ITAL_M,SPICY_ITAL,THE SPICY ITALIAN PIZZA,SUPREME,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",1,M,16,16,2025-04-27,23:30:35.605582
2798,2024-08-21,10:54:18.964027,2024-08-21 06:54:18.964027,2803,SPICY_ITAL_M,SPICY_ITAL,THE SPICY ITALIAN PIZZA,SUPREME,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",1,M,16,16,2025-04-27,23:30:35.605582
3160,2024-09-05,15:19:24.749406,2024-09-05 11:19:24.749406,3165,SPICY_ITAL_M,SPICY_ITAL,THE SPICY ITALIAN PIZZA,SUPREME,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",1,M,16,16,2025-04-27,23:30:35.605582
4655,2025-04-09,13:45:05.934324,2025-04-09 09:45:05.934324,4660,SPICY_ITAL_M,SPICY_ITAL,THE SPICY ITALIAN PIZZA,SUPREME,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",1,M,16,16,2025-04-27,23:30:35.605582
3576,2024-09-11,11:21:16.304176,2024-09-11 07:21:16.304176,3581,SPICY_ITAL_M,SPICY_ITAL,THE SPICY ITALIAN PIZZA,SUPREME,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",1,M,16,16,2025-04-27,23:30:35.605582
1035,2024-06-08,12:01:37.424049,2024-06-08 08:01:37.424049,1040,SPICY_ITAL_M,SPICY_ITAL,THE SPICY ITALIAN PIZZA,SUPREME,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",1,M,16,16,2025-04-27,23:30:35.605582
3777,2024-10-12,15:18:52.652929,2024-10-12 11:18:52.652929,3782,SPICY_ITAL_M,SPICY_ITAL,THE SPICY ITALIAN PIZZA,SUPREME,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",1,M,16,16,2025-04-27,23:30:35.605582
1002,2024-06-07,08:06:58.702382,2024-06-07 04:06:58.702382,1007,SPICY_ITAL_M,SPICY_ITAL,THE SPICY ITALIAN PIZZA,SUPREME,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",1,M,16,16,2025-04-27,23:30:35.605582
2509,2024-08-02,08:53:04.741191,2024-08-02 04:53:04.741191,2514,SPICY_ITAL_S,SPICY_ITAL,THE SPICY ITALIAN PIZZA,SUPREME,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",1,S,12,12,2025-04-27,23:30:35.605582
3822,2024-10-21,08:52:51.994967,2024-10-21 04:52:51.994967,3827,SPICY_ITAL_S,SPICY_ITAL,THE SPICY ITALIAN PIZZA,SUPREME,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",1,S,12,12,2025-04-27,23:30:35.605582
4936,2025-04-24,15:39:26.421846,2025-04-24 11:39:26.421846,4941,SPICY_ITAL_S,SPICY_ITAL,THE SPICY ITALIAN PIZZA,SUPREME,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",1,S,12,12,2025-04-27,23:30:35.605582
1517,2024-06-14,11:42:58.042378,2024-06-14 07:42:58.042378,1522,SPICY_ITAL_S,SPICY_ITAL,THE SPICY ITALIAN PIZZA,SUPREME,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",1,S,12,12,2025-04-27,23:30:35.605582
2933,2024-09-02,15:18:26.856558,2024-09-02 11:18:26.856558,2938,SPICY_ITAL_S,SPICY_ITAL,THE SPICY ITALIAN PIZZA,SUPREME,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",1,S,12,12,2025-04-27,23:30:35.605582
2161,2024-07-13,15:33:56.515410,2024-07-13 11:33:56.515410,2166,SPICY_ITAL_S,SPICY_ITAL,THE SPICY ITALIAN PIZZA,SUPREME,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",1,S,12,12,2025-04-27,23:30:35.605582
4777,2025-04-19,10:19:56.331622,2025-04-19 06:19:56.331622,4782,SPICY_ITAL_S,SPICY_ITAL,THE SPICY ITALIAN PIZZA,SUPREME,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",1,S,12,12,2025-04-27,23:30:35.605582
4954,2025-04-24,08:12:56.952059,2025-04-24 04:12:56.952059,4959,SPICY_ITAL_S,SPICY_ITAL,THE SPICY ITALIAN PIZZA,SUPREME,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",1,S,12,12,2025-04-27,23:30:35.605582
1942,2024-07-13,11:16:47.550713,2024-07-13 07:16:47.550713,1947,SPICY_ITAL_S,SPICY_ITAL,THE SPICY ITALIAN PIZZA,SUPREME,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",1,S,12,12,2025-04-27,23:30:35.605582
3654,2024-09-30,10:14:11.175408,2024-09-30 06:14:11.175408,3659,SPICY_ITAL_S,SPICY_ITAL,THE SPICY ITALIAN PIZZA,SUPREME,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",1,S,12,12,2025-04-27,23:30:35.605582
4144,2024-12-30,15:40:52.691657,2024-12-30 10:40:52.691657,4149,SPICY_ITAL_S,SPICY_ITAL,THE SPICY ITALIAN PIZZA,SUPREME,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",1,S,12,12,2025-04-27,23:30:35.605582
134,2024-05-26,10:25:13.010675,2024-05-26 06:25:13.010675,139,SPICY_ITAL_S,SPICY_ITAL,THE SPICY ITALIAN PIZZA,SUPREME,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",1,S,12,12,2025-04-27,23:30:35.605582
3982,2024-11-23,08:03:21.197941,2024-11-23 03:03:21.197941,3987,SPICY_ITAL_S,SPICY_ITAL,THE SPICY ITALIAN PIZZA,SUPREME,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",1,S,12,12,2025-04-27,23:30:35.605582
2242,2024-07-17,09:17:29.860157,2024-07-17 05:17:29.860157,2247,SPINACH_FET_L,SPINACH_FET,THE SPINACH AND FETA PIZZA,VEGGIE,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",1,L,20,20,2025-04-27,23:30:35.605582
2484,2024-08-01,10:59:26.703737,2024-08-01 06:59:26.703737,2489,SPINACH_FET_L,SPINACH_FET,THE SPINACH AND FETA PIZZA,VEGGIE,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",1,L,20,20,2025-04-27,23:30:35.605582
4822,2025-04-23,11:12:37.405906,2025-04-23 07:12:37.405906,4827,SPINACH_FET_L,SPINACH_FET,THE SPINACH AND FETA PIZZA,VEGGIE,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",1,L,20,20,2025-04-27,23:30:35.605582
4085,2024-12-04,08:08:06.473909,2024-12-04 03:08:06.473909,4090,SPINACH_FET_L,SPINACH_FET,THE SPINACH AND FETA PIZZA,VEGGIE,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",1,L,20,20,2025-04-27,23:30:35.605582
1314,2024-06-13,12:10:09.727153,2024-06-13 08:10:09.727153,1319,SPINACH_FET_L,SPINACH_FET,THE SPINACH AND FETA PIZZA,VEGGIE,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",1,L,20,20,2025-04-27,23:30:35.605582
4489,2025-02-19,08:20:06.003493,2025-02-19 03:20:06.003493,4494,SPINACH_FET_L,SPINACH_FET,THE SPINACH AND FETA PIZZA,VEGGIE,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",1,L,20,20,2025-04-27,23:30:35.605582
758,2024-06-05,15:23:24.382450,2024-06-05 11:23:24.382450,763,SPINACH_FET_L,SPINACH_FET,THE SPINACH AND FETA PIZZA,VEGGIE,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",1,L,20,20,2025-04-27,23:30:35.605582
120,2024-05-26,12:27:08.954221,2024-05-26 08:27:08.954221,125,SPINACH_FET_L,SPINACH_FET,THE SPINACH AND FETA PIZZA,VEGGIE,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",1,L,20,20,2025-04-27,23:30:35.605582
8,2024-05-20,12:28:30.080867,2024-05-20 08:28:30.080867,8,SPINACH_FET_L,SPINACH_FET,THE SPINACH AND FETA PIZZA,VEGGIE,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",1,L,20,20,2025-04-27,23:30:35.605582
4451,2025-02-06,09:11:40.455398,2025-02-06 04:11:40.455398,4456,SPINACH_FET_L,SPINACH_FET,THE SPINACH AND FETA PIZZA,VEGGIE,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",1,L,20,20,2025-04-27,23:30:35.605582
4133,2024-12-18,12:24:42.610097,2024-12-18 07:24:42.610097,4138,SPINACH_FET_M,SPINACH_FET,THE SPINACH AND FETA PIZZA,VEGGIE,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",1,M,16,16,2025-04-27,23:30:35.605582
3793,2024-10-14,08:42:29.321204,2024-10-14 04:42:29.321204,3798,SPINACH_FET_M,SPINACH_FET,THE SPINACH AND FETA PIZZA,VEGGIE,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",1,M,16,16,2025-04-27,23:30:35.605582
780,2024-06-05,10:02:43.935098,2024-06-05 06:02:43.935098,785,SPINACH_FET_M,SPINACH_FET,THE SPINACH AND FETA PIZZA,VEGGIE,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",1,M,16,16,2025-04-27,23:30:35.605582
4955,2025-04-24,13:52:32.955462,2025-04-24 09:52:32.955462,4960,SPINACH_FET_M,SPINACH_FET,THE SPINACH AND FETA PIZZA,VEGGIE,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",1,M,16,16,2025-04-27,23:30:35.605582
2856,2024-08-24,10:07:39.676278,2024-08-24 06:07:39.676278,2861,SPINACH_FET_M,SPINACH_FET,THE SPINACH AND FETA PIZZA,VEGGIE,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",1,M,16,16,2025-04-27,23:30:35.605582
3566,2024-09-10,11:54:45.870211,2024-09-10 07:54:45.870211,3571,SPINACH_FET_M,SPINACH_FET,THE SPINACH AND FETA PIZZA,VEGGIE,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",1,M,16,16,2025-04-27,23:30:35.605582
3257,2024-09-05,08:24:03.087011,2024-09-05 04:24:03.087011,3262,SPINACH_FET_M,SPINACH_FET,THE SPINACH AND FETA PIZZA,VEGGIE,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",1,M,16,16,2025-04-27,23:30:35.605582
4910,2025-04-24,13:09:41.495399,2025-04-24 09:09:41.495399,4915,SPINACH_FET_S,SPINACH_FET,THE SPINACH AND FETA PIZZA,VEGGIE,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",1,S,12,12,2025-04-27,23:30:35.605582
186,2024-05-27,12:01:46.649949,2024-05-27 08:01:46.649949,191,SPINACH_FET_S,SPINACH_FET,THE SPINACH AND FETA PIZZA,VEGGIE,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",1,S,12,12,2025-04-27,23:30:35.605582
3273,2024-09-05,09:43:59.382708,2024-09-05 05:43:59.382708,3278,SPINACH_FET_S,SPINACH_FET,THE SPINACH AND FETA PIZZA,VEGGIE,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",1,S,12,12,2025-04-27,23:30:35.605582
1082,2024-06-08,09:57:30.000155,2024-06-08 05:57:30.000155,1087,SPINACH_FET_S,SPINACH_FET,THE SPINACH AND FETA PIZZA,VEGGIE,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",1,S,12,12,2025-04-27,23:30:35.605582
1192,2024-06-10,11:06:28.227194,2024-06-10 07:06:28.227194,1197,SPINACH_FET_S,SPINACH_FET,THE SPINACH AND FETA PIZZA,VEGGIE,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",1,S,12,12,2025-04-27,23:30:35.605582
1712,2024-06-18,09:35:22.845172,2024-06-18 05:35:22.845172,1717,SPINACH_FET_S,SPINACH_FET,THE SPINACH AND FETA PIZZA,VEGGIE,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",1,S,12,12,2025-04-27,23:30:35.605582
638,2024-06-03,13:02:16.546605,2024-06-03 09:02:16.546605,643,SPINACH_FET_S,SPINACH_FET,THE SPINACH AND FETA PIZZA,VEGGIE,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",1,S,12,12,2025-04-27,23:30:35.605582
4414,2025-02-04,09:58:18.913442,2025-02-04 04:58:18.913442,4419,SPINACH_FET_S,SPINACH_FET,THE SPINACH AND FETA PIZZA,VEGGIE,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",1,S,12,12,2025-04-27,23:30:35.605582
